"id_partido","temporada","torneo","equipo","rival","posesion","momentum","pases","pases_ultimo_tercio","pases_area_rival","pases_entre_lineas","grandes_ocasiones","remates_al_arco","xG","xGOT","condicion"
7484,2025,"Serie A","Fortaleza","Botafogo",36.4,15.4,293,59,10,15,3,5,1.55,1.22,"Visitante"
7485,2025,"Serie A","Internacional","Bahia",60.4,87,546,151,49,9,2,7,1.42,1.32,"Local"
7485,2025,"Serie A","Bahia","Internacional",39.6,13,353,84,16,8,2,5,1.09,0.98,"Visitante"
7486,2025,"Serie A","Atletico Mineiro","Palmeiras",36.2,34.9,343,99,33,17,5,8,2.66,3.37,"Local"
7486,2025,"Serie A","Palmeiras","Atletico Mineiro",63.8,65.1,536,134,24,10,3,4,1.34,1.03,"Visitante"
7487,2025,"Serie A","Corinthians","Santos",68.3,72.2,581,142,43,12,3,10,2.27,2.91,"Local"
7487,2025,"Serie A","Santos","Corinthians",31.7,27.8,249,58,12,4,2,4,1.14,1.34,"Visitante"
7488,2025,"Serie A","Cuiaba","Goias",56.1,54.8,506,121,15,9,2,4,1.15,1.33,"Local"
7488,2025,"Serie A","Goias","Cuiaba",43.9,45.2,369,76,14,10,0,4,0.31,0.26,"Visitante"
7489,2025,"Serie A","Fluminense","Red Bull Bragantino",64.3,70.4,497,128,35,8,3,7,1.77,2.29,"Local"
7489,2025,"Serie A","Red Bull Bragantino","Fluminense",35.7,29.6,328,79,14,10,0,2,0.21,0.26,"Visitante"
7490,2025,"Serie A","Cruzeiro","Sao Paulo",71.1,79.3,562,154,51,8,3,8,1.83,1.47,"Local"
7490,2025,"Serie A","Sao Paulo","Cruzeiro",28.9,20.7,236,57,10,11,0,5,0.45,0.35,"Visitante"
7491,2025,"Serie A","Atletico Mineiro","Fortaleza",35.6,35,341,97,34,17,4,6,1.94,1.76,"Local"
7491,2025,"Serie A","Fortaleza","Atletico Mineiro",64.4,65,549,107,23,11,2,3,0.97,1.01,"Visitante"
7492,2025,"Serie A","Bahia","Santos",62,84.5,592,154,42,13,4,8,2.12,2.48,"Local"
7492,2025,"Serie A","Santos","Bahia",38,15.5,339,78,18,9,1,5,0.85,0.87,"Visitante"
7493,2025,"Serie A","Vasco da Gama","Internacional",37.5,36.5,335,87,32,16,5,5,2.36,2.1,"Local"
7493,2025,"Serie A","Internacional","Vasco da Gama",62.5,63.5,519,105,21,7,1,4,0.63,0.57,"Visitante"
7494,2025,"Serie A","Fortaleza","Cuiaba",52.8,51.4,478,114,18,8,1,4,0.82,0.75,"Local"
7494,2025,"Serie A","Cuiaba","Fortaleza",47.2,48.6,368,89,20,12,1,4,0.75,0.65,"Visitante"
7495,2025,"Serie A","Fluminense","Vasco da Gama",61.7,76.7,537,150,49,10,3,7,1.66,1.75,"Local"
7495,2025,"Serie A","Vasco da Gama","Fluminense",38.3,23.3,300,69,14,8,1,3,0.64,0.52,"Visitante"
7496,2025,"Serie A","Vasco da Gama","Sao Paulo",65.5,79.2,547,154,45,7,1,8,0.97,1.12,"Local"
7496,2025,"Serie A","Sao Paulo","Vasco da Gama",34.5,20.8,320,71,13,11,3,4,1.35,1.55,"Visitante"
7497,2025,"Serie A","Fortaleza","America Mineiro",58.3,56.5,498,136,17,10,2,6,1.31,1.31,"Local"
7497,2025,"Serie A","America Mineiro","Fortaleza",41.7,43.5,335,83,18,7,1,3,0.55,0.46,"Visitante"
7498,2025,"Serie A","Gremio","Atletico Mineiro",53,57.3,505,124,15,9,1,4,0.73,0.66,"Local"
7498,2025,"Serie A","Atletico Mineiro","Gremio",47,42.7,411,81,17,4,3,6,1.68,1.71,"Visitante"
7499,2025,"Serie A","Fluminense","Goias",43.4,33.7,325,89,31,14,2,6,1.39,1.42,"Local"
7499,2025,"Serie A","Goias","Fluminense",56.6,66.3,428,104,19,12,1,3,0.56,0.44,"Visitante"
7500,2025,"Serie A","Corinthians","Fortaleza",38.5,32.9,333,87,31,19,4,6,2.11,1.82,"Local"
7500,2025,"Serie A","Fortaleza","Corinthians",61.5,67.1,505,120,28,9,2,4,1.11,1.37,"Visitante"
7501,2025,"Serie A","Athletico Paranaense","Fortaleza",42.6,38.2,321,81,29,16,2,5,1.08,0.93,"Local"
7501,2025,"Serie A","Fortaleza","Athletico Paranaense",57.4,61.8,465,103,20,9,3,3,1.27,1.25,"Visitante"
7502,2025,"Serie A","Gremio","Fortaleza",56.8,55,487,118,16,10,1,4,0.83,0.86,"Local"
7502,2025,"Serie A","Fortaleza","Gremio",43.2,45,342,78,14,10,1,3,0.63,0.58,"Visitante"
7503,2025,"Serie A","Vasco da Gama","Red Bull Bragantino",53.8,53.3,486,136,17,11,2,6,1.15,1.41,"Local"
7503,2025,"Serie A","Red Bull Bragantino","Vasco da Gama",46.2,46.7,410,78,13,7,2,5,1.06,0.98,"Visitante"
7504,2025,"Serie A","Coritiba","Red Bull Bragantino",58.9,57.5,520,150,19,10,1,2,0.51,0.53,"Local"
7504,2025,"Serie A","Red Bull Bragantino","Coritiba",41.1,42.5,372,83,14,9,2,4,1.14,0.94,"Visitante"
7505,2025,"Serie A","Goias","Sao Paulo",60,74.4,544,146,44,12,4,8,2.07,2.05,"Local"
7505,2025,"Serie A","Sao Paulo","Goias",40,25.6,320,74,17,8,3,5,1.5,1.52,"Visitante"
7506,2025,"Serie A","Internacional","Corinthians",36,38.6,343,94,32,16,5,5,2.38,2.3,"Local"
7506,2025,"Serie A","Corinthians","Internacional",64,61.4,549,133,28,7,0,5,0.51,0.4,"Visitante"
7507,2025,"Serie A","Botafogo","Flamengo",53.8,56.8,468,121,15,8,0,4,0.4,0.41,"Local"
7507,2025,"Serie A","Flamengo","Botafogo",46.2,43.2,426,93,17,7,2,3,0.91,0.76,"Visitante"
7508,2025,"Serie A","Bahia","Cuiaba",40.5,41.9,338,97,38,18,3,7,1.59,2.02,"Local"
7508,2025,"Serie A","Cuiaba","Bahia",59.5,58.1,481,103,23,11,3,4,1.5,1.64,"Visitante"
7509,2025,"Serie A","Cuiaba","Red Bull Bragantino",36.9,36,328,88,28,13,2,5,1.31,1.7,"Local"
7509,2025,"Serie A","Red Bull Bragantino","Cuiaba",63.1,64,527,120,21,9,1,5,0.69,0.8,"Visitante"
7510,2025,"Serie A","Bahia","America Mineiro",68.7,86.8,529,144,40,9,1,8,1.09,1.38,"Local"
7510,2025,"Serie A","America Mineiro","Bahia",31.3,13.2,264,52,9,7,0,4,0.29,0.32,"Visitante"
7511,2025,"Serie A","Santos","Atletico Mineiro",71.5,78.8,569,148,42,9,1,7,1.15,1.2,"Local"
7511,2025,"Serie A","Atletico Mineiro","Santos",28.5,21.2,264,54,11,11,1,3,0.57,0.5,"Visitante"
7512,2025,"Serie A","Athletico Paranaense","Santos",64.7,84.1,518,144,39,11,1,7,0.96,1.06,"Local"
7512,2025,"Serie A","Santos","Athletico Paranaense",35.3,15.9,281,56,12,8,1,4,0.65,0.62,"Visitante"
7513,2025,"Serie A","Corinthians","America Mineiro",41.7,33.6,308,88,37,19,5,7,2.59,2.73,"Local"
7513,2025,"Serie A","America Mineiro","Corinthians",58.3,66.4,495,101,18,7,1,5,0.89,0.74,"Visitante"
7514,2025,"Serie A","Cruzeiro","Goias",55.6,53,529,139,19,8,0,3,0.32,0.27,"Local"
7514,2025,"Serie A","Goias","Cruzeiro",44.4,47,372,80,15,9,2,4,1.16,1.33,"Visitante"
7515,2025,"Serie A","Flamengo","Cuiaba",58.9,51.3,446,125,16,10,2,3,1.07,0.87,"Local"
7515,2025,"Serie A","Cuiaba","Flamengo",41.1,48.7,345,72,13,12,2,2,0.9,0.78,"Visitante"
7516,2025,"Serie A","Coritiba","Internacional",55.3,55.1,459,108,14,10,0,3,0.3,0.31,"Local"
7516,2025,"Serie A","Internacional","Coritiba",44.7,44.9,381,75,17,9,0,4,0.37,0.3,"Visitante"
7517,2025,"Serie A","Cuiaba","Goias",68.4,86.1,540,138,42,8,3,9,1.92,2.33,"Local"
7517,2025,"Serie A","Goias","Cuiaba",31.6,13.9,234,53,9,11,0,4,0.44,0.47,"Visitante"
7518,2025,"Serie A","Goias","Athletico Paranaense",61.4,84.5,524,129,35,9,4,6,2.06,2.55,"Local"
7518,2025,"Serie A","Athletico Paranaense","Goias",38.6,15.5,319,67,12,10,3,6,1.46,1.44,"Visitante"
7519,2025,"Serie A","Athletico Paranaense","Cruzeiro",64.2,80.7,547,129,37,9,2,9,1.69,1.53,"Local"
7519,2025,"Serie A","Cruzeiro","Athletico Paranaense",35.8,19.3,301,61,10,10,3,6,1.55,1.34,"Visitante"
7520,2025,"Serie A","Flamengo","Sao Paulo",37.5,36.8,339,94,36,17,2,4,1.12,1.16,"Local"
7520,2025,"Serie A","Sao Paulo","Flamengo",62.5,63.2,530,131,24,8,0,4,0.29,0.27,"Visitante"
7521,2025,"Serie A","Palmeiras","Flamengo",59.3,71.5,569,136,38,8,2,8,1.46,1.31,"Local"
7521,2025,"Serie A","Flamengo","Palmeiras",40.7,28.5,349,81,14,9,0,4,0.29,0.35,"Visitante"
7522,2025,"Serie A","Fluminense","Cruzeiro",62.6,77.2,616,150,43,11,4,7,2.23,2.62,"Local"
7522,2025,"Serie A","Cruzeiro","Fluminense",37.4,22.8,310,73,12,10,2,3,0.98,1.04,"Visitante"
7523,2025,"Serie A","Corinthians","Coritiba",54.9,52.8,503,125,14,9,1,4,0.72,0.59,"Local"
7523,2025,"Serie A","Coritiba","Corinthians",45.1,47.2,390,79,13,7,0,4,0.31,0.24,"Visitante"
7524,2025,"Serie A","Cuiaba","Goias",34.7,30.3,309,72,26,13,3,4,1.37,1.52,"Local"
7524,2025,"Serie A","Goias","Cuiaba",65.3,69.7,544,126,30,10,0,3,0.3,0.23,"Visitante"
7525,2025,"Serie A","Palmeiras","Botafogo",43.7,32.4,348,90,30,19,2,5,1.14,1.19,"Local"
7525,2025,"Serie A","Botafogo","Palmeiras",56.3,67.6,474,111,21,9,3,4,1.37,1.07,"Visitante"
7526,2025,"Serie A","Palmeiras","Coritiba",53.8,51.1,488,116,14,7,0,5,0.41,0.41,"Local"
7526,2025,"Serie A","Coritiba","Palmeiras",46.2,48.9,408,91,22,8,3,3,1.31,1.44,"Visitante"
7527,2025,"Serie A","Internacional","Fortaleza",58.5,52.6,507,122,17,10,2,4,1.09,1.24,"Local"
7527,2025,"Serie A","Fortaleza","Internacional",41.5,47.4,350,72,16,14,1,5,0.8,0.78,"Visitante"
7528,2025,"Serie A","Santos","Goias",66.6,81.5,559,154,42,6,2,7,1.42,1.55,"Local"
7528,2025,"Serie A","Goias","Santos",33.4,18.5,292,69,12,9,0,2,0.2,0.24,"Visitante"
7529,2025,"Serie A","Flamengo","Goias",64,71.6,534,144,48,7,2,7,1.49,1.2,"Local"
7529,2025,"Serie A","Goias","Flamengo",36,28.4,293,73,14,5,1,5,0.67,0.57,"Visitante"
7530,2025,"Serie A","Fluminense","Corinthians",58,51.5,498,136,22,11,1,4,0.72,0.85,"Local"
7530,2025,"Serie A","Corinthians","Fluminense",42,48.5,369,78,15,11,3,5,1.5,1.27,"Visitante"
7531,2025,"Serie A","Flamengo","Fortaleza",38.5,38.7,346,96,32,17,5,7,2.62,3,"Local"
7531,2025,"Serie A","Fortaleza","Flamengo",61.5,61.3,527,116,24,5,2,5,1.09,1.17,"Visitante"
7532,2025,"Serie A","Cuiaba","Gremio",65.2,78,552,142,43,9,4,8,2.06,1.66,"Local"
7532,2025,"Serie A","Gremio","Cuiaba",34.8,22,296,62,12,10,0,6,0.51,0.51,"Visitante"
7533,2025,"Serie A","Corinthians","Santos",38.5,33.7,355,84,32,18,3,6,1.6,1.79,"Local"
7533,2025,"Serie A","Santos","Corinthians",61.5,66.3,507,98,22,10,0,5,0.44,0.38,"Visitante"
7534,2025,"Serie A","America Mineiro","Cuiaba",56.9,55.1,494,134,20,8,0,5,0.4,0.47,"Local"
7534,2025,"Serie A","Cuiaba","America Mineiro",43.1,44.9,375,77,15,10,3,3,1.41,1.48,"Visitante"
7535,2025,"Serie A","Cuiaba","Gremio",66.6,80.8,526,147,43,9,3,8,1.89,2.09,"Local"
7535,2025,"Serie A","Gremio","Cuiaba",33.4,19.2,288,69,16,8,0,5,0.52,0.44,"Visitante"
7536,2025,"Serie A","Botafogo","Internacional",52,55.7,510,118,16,8,2,4,1.01,1.26,"Local"
7536,2025,"Serie A","Internacional","Botafogo",48,44.3,417,93,19,7,2,3,0.97,0.93,"Visitante"
7537,2025,"Serie A","Sao Paulo","Botafogo",34.3,33.5,325,79,29,14,3,5,1.45,1.27,"Local"
7537,2025,"Serie A","Botafogo","Sao Paulo",65.7,66.5,566,120,22,9,3,4,1.45,1.34,"Visitante"
7538,2025,"Serie A","Bahia","Atletico Mineiro",62.4,73.6,505,129,35,9,3,6,1.6,1.48,"Local"
7538,2025,"Serie A","Atletico Mineiro","Bahia",37.6,26.4,311,63,10,12,2,5,1.06,0.9,"Visitante"
7539,2025,"Serie A","Athletico Paranaense","Cuiaba",38,33.9,321,75,30,18,5,5,2.38,2.43,"Local"
7539,2025,"Serie A","Cuiaba","Athletico Paranaense",62,66.1,525,101,19,8,3,5,1.62,1.75,"Visitante"
7540,2025,"Serie A","Botafogo","Goias",36.6,31.1,344,91,35,15,5,5,2.36,2.39,"Local"
7540,2025,"Serie A","Goias","Botafogo",63.4,68.9,519,110,22,9,0,4,0.41,0.49,"Visitante"
7541,2025,"Serie A","Bahia","Palmeiras",65.7,73.4,562,158,45,7,1,7,0.92,1.12,"Local"
7541,2025,"Serie A","Palmeiras","Bahia",34.3,26.6,290,66,15,11,3,6,1.7,1.54,"Visitante"
7542,2025,"Serie A","Bahia","Santos",57.1,55.3,477,125,16,9,1,3,0.66,0.76,"Local"
7542,2025,"Serie A","Santos","Bahia",42.9,44.7,334,70,14,11,1,3,0.66,0.54,"Visitante"
7543,2025,"Serie A","Gremio","Cruzeiro",59.2,72.6,511,146,46,10,3,8,1.98,1.78,"Local"
7543,2025,"Serie A","Cruzeiro","Gremio",40.8,27.4,361,82,18,10,0,5,0.39,0.35,"Visitante"
7544,2025,"Serie A","Atletico Mineiro","Athletico Paranaense",53.5,55.8,477,111,13,10,2,2,0.94,1.16,"Local"
7544,2025,"Serie A","Athletico Paranaense","Atletico Mineiro",46.5,44.2,335,64,13,12,1,4,0.65,0.78,"Visitante"
7545,2025,"Serie A","Red Bull Bragantino","Botafogo",56.2,50,471,125,20,10,1,3,0.62,0.73,"Local"
7545,2025,"Serie A","Botafogo","Red Bull Bragantino",43.8,50,359,77,14,8,2,4,1.03,1.29,"Visitante"
7546,2025,"Serie A","Red Bull Bragantino","Athletico Paranaense",55.5,56.2,472,127,17,7,1,4,0.72,0.84,"Local"
7546,2025,"Serie A","Athletico Paranaense","Red Bull Bragantino",44.5,43.8,406,93,22,12,3,2,1.3,1.06,"Visitante"
7547,2025,"Serie A","Corinthians","Botafogo",37.2,39.9,337,95,39,16,5,5,2.36,2.06,"Local"
7547,2025,"Serie A","Botafogo","Corinthians",62.8,60.1,511,100,22,11,0,5,0.37,0.34,"Visitante"
7548,2025,"Serie A","Red Bull Bragantino","Vasco da Gama",68.2,69.1,559,132,36,9,2,7,1.51,1.92,"Local"
7548,2025,"Serie A","Vasco da Gama","Red Bull Bragantino",31.8,30.9,267,53,10,11,1,4,0.65,0.7,"Visitante"
7549,2025,"Serie A","Sao Paulo","Bahia",58.5,57.6,524,144,23,10,2,4,1.18,1.21,"Local"
7549,2025,"Serie A","Bahia","Sao Paulo",41.5,42.4,341,83,17,8,1,4,0.77,0.77,"Visitante"
7550,2025,"Serie A","America Mineiro","Goias",53.5,52.5,497,131,20,7,0,5,0.45,0.54,"Local"
7550,2025,"Serie A","Goias","America Mineiro",46.5,47.5,398,87,19,13,2,5,1.07,1.27,"Visitante"
7551,2025,"Serie A","Internacional","Athletico Paranaense",56.2,50.6,448,125,18,9,0,4,0.31,0.32,"Local"
7551,2025,"Serie A","Athletico Paranaense","Internacional",43.8,49.4,367,76,14,9,3,6,1.51,1.49,"Visitante"
7552,2025,"Serie A","Palmeiras","Internacional",40.5,28.9,346,89,32,12,3,7,1.64,2.05,"Local"
7552,2025,"Serie A","Internacional","Palmeiras",59.5,71.1,468,111,25,9,1,3,0.61,0.74,"Visitante"
7553,2025,"Serie A","Botafogo","Fortaleza",67.8,74.7,528,143,38,12,4,7,2.25,2.56,"Local"
7553,2025,"Serie A","Fortaleza","Botafogo",32.2,25.3,278,55,11,8,1,4,0.69,0.56,"Visitante"
7554,2025,"Serie A","Bahia","Palmeiras",34.5,38.8,344,81,33,13,5,5,2.19,2.58,"Local"
7554,2025,"Serie A","Palmeiras","Bahia",65.5,61.2,546,112,25,13,0,4,0.27,0.25,"Visitante"
7555,2025,"Serie A","Vasco da Gama","Coritiba",52.6,56.3,516,137,22,9,1,4,0.73,0.94,"Local"
7555,2025,"Serie A","Coritiba","Vasco da Gama",47.4,43.7,389,84,18,10,2,5,1.25,1.38,"Visitante"
7556,2025,"Serie A","Flamengo","Fluminense",37.4,40,310,80,30,15,4,5,2.02,2.43,"Local"
7556,2025,"Serie A","Fluminense","Flamengo",62.6,60,522,112,26,8,2,4,1.04,0.9,"Visitante"
7557,2025,"Serie A","Santos","Sao Paulo",67.3,73.6,518,141,37,9,2,8,1.58,1.34,"Local"
7557,2025,"Serie A","Sao Paulo","Santos",32.7,26.4,274,54,10,8,3,5,1.42,1.74,"Visitante"
7558,2025,"Serie A","Fluminense","Corinthians",43.4,30.4,306,83,35,13,4,5,1.93,2.42,"Local"
7558,2025,"Serie A","Corinthians","Fluminense",56.6,69.6,464,89,15,5,3,5,1.41,1.2,"Visitante"
7559,2025,"Serie A","Botafogo","Corinthians",66.9,69.3,585,143,43,10,2,8,1.31,1.68,"Local"
7559,2025,"Serie A","Corinthians","Botafogo",33.1,30.7,325,79,14,9,2,4,0.98,1.11,"Visitante"
7560,2025,"Serie A","Fluminense","Santos",61.8,87.1,541,143,41,9,2,7,1.27,1.3,"Local"
7560,2025,"Serie A","Santos","Fluminense",38.2,12.9,327,82,15,10,2,4,0.98,1.19,"Visitante"
7561,2025,"Serie A","Santos","Flamengo",70.6,72.7,584,160,44,7,3,8,1.84,2.21,"Local"
7561,2025,"Serie A","Flamengo","Santos",29.4,27.3,255,56,12,9,0,4,0.44,0.48,"Visitante"
7562,2025,"Serie A","Sao Paulo","Athletico Paranaense",70.4,86.1,488,124,40,8,2,6,1.34,1.25,"Local"
7562,2025,"Serie A","Athletico Paranaense","Sao Paulo",29.6,13.9,269,67,13,5,1,5,0.85,0.93,"Visitante"
7563,2025,"Serie A","Gremio","Sao Paulo",71.5,78.1,568,145,48,11,3,7,1.73,2.01,"Local"
7563,2025,"Serie A","Sao Paulo","Gremio",28.5,21.9,226,45,9,10,2,3,0.94,0.96,"Visitante"
7564,2025,"Serie A","America Mineiro","Bahia",58.3,54.7,462,124,19,9,0,5,0.43,0.36,"Local"
7564,2025,"Serie A","Bahia","America Mineiro",41.7,45.3,350,71,15,9,1,5,0.82,0.93,"Visitante"
7565,2025,"Serie A","Botafogo","Flamengo",39,37.1,304,71,29,16,5,6,2.39,2.3,"Local"
7565,2025,"Serie A","Flamengo","Botafogo",61,62.9,531,123,27,8,0,6,0.51,0.5,"Visitante"
7566,2025,"Serie A","Atletico Mineiro","Red Bull Bragantino",65.5,87.2,566,164,45,9,2,7,1.39,1.57,"Local"
7566,2025,"Serie A","Red Bull Bragantino","Atletico Mineiro",34.5,12.8,294,70,17,12,0,4,0.26,0.27,"Visitante"
7567,2025,"Serie A","Goias","Flamengo",34.1,32.8,347,91,36,14,5,6,2.27,2.43,"Local"
7567,2025,"Serie A","Flamengo","Goias",65.9,67.2,580,126,29,6,1,5,0.79,0.83,"Visitante"
7568,2025,"Serie A","Bahia","Cuiaba",59.9,51,504,126,17,11,1,4,0.81,0.76,"Local"
7568,2025,"Serie A","Cuiaba","Bahia",40.1,49,327,76,15,7,3,6,1.45,1.66,"Visitante"
7569,2025,"Serie A","Cuiaba","Gremio",53.2,54.8,452,111,17,9,0,4,0.35,0.31,"Local"
7569,2025,"Serie A","Gremio","Cuiaba",46.8,45.2,405,98,22,9,2,5,1.24,1.46,"Visitante"
7570,2025,"Serie A","Cruzeiro","America Mineiro",52.4,55.5,505,143,23,10,2,3,1.07,1.36,"Local"
7570,2025,"Serie A","America Mineiro","Cruzeiro",47.6,44.5,407,92,18,11,3,3,1.35,1.09,"Visitante"
7571,2025,"Serie A","Red Bull Bragantino","Palmeiras",37.7,29.2,337,86,30,15,3,3,1.34,1.58,"Local"
7571,2025,"Serie A","Palmeiras","Red Bull Bragantino",62.3,70.8,507,116,25,6,0,4,0.43,0.48,"Visitante"
7572,2025,"Serie A","Cuiaba","Sao Paulo",63,70.3,508,131,41,8,2,8,1.35,1.13,"Local"
7572,2025,"Serie A","Sao Paulo","Cuiaba",37,29.7,299,74,16,9,2,4,0.98,0.84,"Visitante"
7573,2025,"Serie A","America Mineiro","Atletico Mineiro",64.8,76.6,532,133,35,10,3,7,1.89,1.95,"Local"
7573,2025,"Serie A","Atletico Mineiro","America Mineiro",35.2,23.4,325,71,17,9,2,5,1.18,1.22,"Visitante"
7574,2025,"Serie A","America Mineiro","Cruzeiro",62.1,76.1,583,141,44,10,1,6,0.97,1.01,"Local"
7574,2025,"Serie A","Cruzeiro","America Mineiro",37.9,23.9,297,63,14,9,3,4,1.5,1.16,"Visitante"
7575,2025,"Serie A","Red Bull Bragantino","Sao Paulo",59.5,53.5,503,117,18,8,2,4,1.14,1.41,"Local"
7575,2025,"Serie A","Sao Paulo","Red Bull Bragantino",40.5,46.5,361,75,18,10,0,4,0.29,0.28,"Visitante"
7576,2025,"Serie A","Fluminense","Cuiaba",62.9,82,607,152,42,10,3,6,1.73,2.01,"Local"
7576,2025,"Serie A","Cuiaba","Fluminense",37.1,18,342,77,17,11,3,5,1.52,1.18,"Visitante"
7577,2025,"Serie A","Flamengo","Botafogo",52.4,52.1,476,124,14,11,2,4,1.09,0.98,"Local"
7577,2025,"Serie A","Botafogo","Flamengo",47.6,47.9,406,95,19,11,2,3,1.03,1,"Visitante"
7578,2025,"Serie A","Cuiaba","Corinthians",41.5,33.9,363,105,41,13,3,4,1.5,1.33,"Local"
7578,2025,"Serie A","Corinthians","Cuiaba",58.5,66.1,474,114,24,9,0,6,0.47,0.58,"Visitante"
7579,2025,"Serie A","Athletico Paranaense","Corinthians",58.6,72.2,515,137,39,10,4,7,2.06,1.85,"Local"
7579,2025,"Serie A","Corinthians","Athletico Paranaense",41.4,27.8,361,84,14,9,3,4,1.33,1.57,"Visitante"
7580,2025,"Serie A","Fortaleza","Goias",68.2,80,563,136,39,8,3,8,1.65,1.82,"Local"
7580,2025,"Serie A","Goias","Fortaleza",31.8,20,258,61,14,9,3,3,1.33,1.57,"Visitante"
7581,2025,"Serie A","Corinthians","Flamengo",56.2,52.5,493,132,17,7,2,4,1.14,1.35,"Local"
7581,2025,"Serie A","Flamengo","Corinthians",43.8,47.5,364,78,17,10,0,4,0.28,0.25,"Visitante"
7582,2025,"Serie A","America Mineiro","Flamengo",59.4,72.7,555,158,42,11,2,6,1.41,1.61,"Local"
7582,2025,"Serie A","Flamengo","America Mineiro",40.6,27.3,328,71,17,10,3,4,1.46,1.66,"Visitante"
7583,2025,"Serie A","Botafogo","America Mineiro",42.6,35.3,341,80,33,15,2,6,1.33,1.67,"Local"
7583,2025,"Serie A","America Mineiro","Botafogo",57.4,64.7,503,114,23,10,1,4,0.62,0.66,"Visitante"
7584,2025,"Serie A","Bahia","Internacional",41.1,29.6,361,92,38,19,3,5,1.63,1.72,"Local"
7584,2025,"Serie A","Internacional","Bahia",58.9,70.4,503,110,22,6,3,2,1.29,1.53,"Visitante"
7585,2025,"Serie A","Botafogo","Sao Paulo",35.2,39,354,101,37,17,3,6,1.71,1.57,"Local"
7585,2025,"Serie A","Sao Paulo","Botafogo",64.8,61,555,130,25,9,0,3,0.3,0.31,"Visitante"
7586,2025,"Serie A","Atletico Mineiro","Botafogo",65,82.3,519,135,38,6,3,6,1.58,1.54,"Local"
7586,2025,"Serie A","Botafogo","Atletico Mineiro",35,17.7,315,70,14,8,3,2,1.25,1.1,"Visitante"
7587,2025,"Serie A","Goias","Flamengo",55.8,51.3,482,114,18,11,1,3,0.61,0.74,"Local"
7587,2025,"Serie A","Flamengo","Goias",44.2,48.7,391,83,15,7,2,6,1.28,1.03,"Visitante"
7588,2025,"Serie A","Gremio","Cruzeiro",36.1,34.9,347,81,26,14,5,4,2.17,2.2,"Local"
7588,2025,"Serie A","Cruzeiro","Gremio",63.9,65.1,552,106,24,9,1,3,0.59,0.64,"Visitante"
7589,2025,"Serie A","Fluminense","Atletico Mineiro",71,75.8,543,136,43,11,1,6,0.96,1.2,"Local"
7589,2025,"Serie A","Atletico Mineiro","Fluminense",29,24.2,230,46,11,12,0,4,0.33,0.39,"Visitante"
7590,2025,"Serie A","Internacional","Fluminense",55.3,57.5,509,145,16,8,2,3,1.02,0.93,"Local"
7590,2025,"Serie A","Fluminense","Internacional",44.7,42.5,386,74,14,12,3,5,1.45,1.39,"Visitante"
7591,2025,"Serie A","Fortaleza","Goias",53.7,54.4,457,116,14,10,2,5,1.23,1.41,"Local"
7591,2025,"Serie A","Goias","Fortaleza",46.3,45.6,393,91,20,9,3,3,1.39,1.4,"Visitante"
7592,2025,"Serie A","Bahia","Gremio",62.9,74.1,554,133,43,12,1,8,1.14,1.26,"Local"
7592,2025,"Serie A","Gremio","Bahia",37.1,25.9,333,81,13,10,0,5,0.32,0.25,"Visitante"
7593,2025,"Serie A","Corinthians","Palmeiras",40.2,36.8,339,95,38,18,3,5,1.58,1.53,"Local"
7593,2025,"Serie A","Palmeiras","Corinthians",59.8,63.2,476,117,27,7,0,3,0.26,0.2,"Visitante"
7594,2025,"Serie A","Red Bull Bragantino","Internacional",70.8,71.8,539,134,41,8,4,8,2.09,2.53,"Local"
7594,2025,"Serie A","Internacional","Red Bull Bragantino",29.2,28.2,253,52,10,7,2,4,1.08,0.99,"Visitante"
7595,2025,"Serie A","America Mineiro","Fluminense",38,31.4,358,104,35,17,5,6,2.23,2.85,"Local"
7595,2025,"Serie A","Fluminense","America Mineiro",62,68.6,516,118,27,10,1,3,0.63,0.62,"Visitante"
7596,2025,"Serie A","Sao Paulo","Gremio",55.1,50.4,493,132,21,12,0,4,0.38,0.34,"Local"
7596,2025,"Serie A","Gremio","Sao Paulo",44.9,49.6,326,78,18,8,3,3,1.36,1.29,"Visitante"
7597,2025,"Serie A","Gremio","Cruzeiro",43.7,39,346,84,31,16,4,5,1.86,2.26,"Local"
7597,2025,"Serie A","Cruzeiro","Gremio",56.3,61,488,108,25,10,1,4,0.67,0.57,"Visitante"
7598,2025,"Serie A","Cruzeiro","Vasco da Gama",57.4,52,497,134,16,8,1,3,0.66,0.66,"Local"
7598,2025,"Serie A","Vasco da Gama","Cruzeiro",42.6,48,363,89,15,11,2,1,0.81,0.8,"Visitante"
7599,2025,"Serie A","Gremio","Internacional",63.6,76.7,576,135,43,8,4,8,2.38,1.96,"Local"
7599,2025,"Serie A","Internacional","Gremio",36.4,23.3,329,67,14,5,1,5,0.75,0.79,"Visitante"
7600,2025,"Serie A","Bahia","Santos",61,87.5,550,138,39,8,3,5,1.62,1.31,"Local"
7600,2025,"Serie A","Santos","Bahia",39,12.5,348,81,18,9,1,5,0.69,0.55,"Visitante"
7601,2026,"Serie A","Palmeiras","Santos",64.6,83.7,504,125,39,8,4,7,2.16,2.77,"Local"
7601,2026,"Serie A","Santos","Palmeiras",35.4,16.3,256,52,10,8,0,6,0.39,0.49,"Visitante"
7602,2026,"Serie A","Coritiba","Red Bull Bragantino",42.6,40.8,326,89,36,12,5,5,2.34,2.82,"Local"
